tool,benchmark,class,run,preparationTime,generationTime,executionTime,testcaseNumber,uncompilableNumber,brokenTests,failTests,linesTotal,linesCovered,linesCoverageRatio,conditionsTotal,conditionsCovered,conditionsCoverageRatio,mutantsTotal,mutantsCovered,mutantsCoverageRatio,mutantsKilled,mutantsKillRatio,mutantsAlive,timeBudget,totalTestClasses
evosuite,BCEL-4,org.apache.bcel.generic.InstructionList,2,1092,465649,7618,173,0,0,0,431,393,91.1833,219,181,82.6484,118,105,88.983055,95,80.50848,23,480,2
evosuite,FREEHEP-8,org.freehep.math.minuit.MnPrint,2,1229,449155,5477,62,0,0,0,210,184,87.61905,72,59,81.94444,170,152,89.411766,109,64.117645,61,480,2
evosuite,FREEHEP-9,org.freehep.math.minuit.MnMinos,2,362,961006,43,0,0,0,0,111,0,0.0,74,0,0.0,0,0,0.0,0,0.0,0,480,0
evosuite,FREEHEP-6,org.freehep.math.minuit.SimplexBuilder,2,390,302818,2843,12,0,0,0,97,89,91.75258,54,45,83.33333,100,94,94.0,36,36.0,64,480,2
evosuite,FREEHEP-7,org.freehep.math.minuit.MnHesse,2,367,440443,7059,72,0,4,0,126,123,97.61904,48,47,97.91667,127,124,97.637794,73,57.480316,54,480,2
evosuite,FREEHEP-1,org.freehep.math.minuit.MnPlot,2,1329,400768,7863,17,0,0,0,203,203,100.0,116,109,93.965515,116,116,100.0,43,37.068966,73,480,2
evosuite,FREEHEP-4,org.freehep.math.minuit.MnAlgebraicSymMatrix,2,612,396725,2160,31,0,0,0,237,218,91.98312,126,112,88.88889,189,177,93.650795,66,34.920635,123,480,2
evosuite,FREEHEP-5,org.freehep.math.minuit.MnUserParameterState,2,379,321442,3547,170,0,0,0,262,247,94.27481,110,97,88.181816,135,129,95.55556,79,58.518517,56,480,2
evosuite,FREEHEP-2,org.freehep.math.minuit.MnLineSearch,2,357,340672,2479,17,0,0,0,104,102,98.07692,94,90,95.74468,140,139,99.28571,9,6.4285717,131,480,2
evosuite,FREEHEP-3,org.freehep.math.minuit.MnFunctionCross,2,366,324575,7853,24,0,1,0,220,208,94.545456,160,139,86.875,132,129,97.72727,30,22.727274,102,480,2
evosuite,IMAGE-1,org.apache.commons.imaging.formats.tiff.write.TiffImageWriterBase,2,379,363867,17066,27,0,0,0,304,212,69.73685,180,102,56.666668,107,71,66.35514,35,32.71028,72,480,2
evosuite,RE2J-3,com.google.re2j.Simplify,2,365,331390,1917,14,0,0,0,64,23,35.9375,56,25,44.642857,58,27,46.551723,24,41.37931,34,480,2
evosuite,IMAGE-3,org.apache.commons.imaging.formats.bmp.BmpImageParser,2,368,422828,6261,53,0,0,0,380,191,50.26316,193,70,36.26943,120,47,39.166668,15,12.5,105,480,2
evosuite,RE2J-2,com.google.re2j.CharClass,2,481,431512,2294,39,0,0,0,176,167,94.88636,112,108,96.42857,102,101,99.01961,77,75.4902,25,480,2
evosuite,IMAGE-2,org.apache.commons.imaging.common.RationalNumber,2,1101,441819,1688,22,0,0,0,76,72,94.73685,60,57,95.0,96,95,98.95833,70,72.91667,26,480,2
evosuite,RE2J-5,com.google.re2j.Compiler,2,1562,391986,2322,20,0,0,0,117,108,92.30769,85,67,78.82353,103,96,93.20389,45,43.68932,58,480,2
evosuite,RE2J-4,com.google.re2j.Utils,2,443,303153,14235,59,0,0,0,86,82,95.34883,96,93,96.875,117,117,100.0,79,67.52137,38,480,2
evosuite,IMAGE-4,org.apache.commons.imaging.formats.tiff.TiffField,2,359,346414,4934,114,0,0,0,253,190,75.098816,134,95,70.89552,184,150,81.521736,122,66.30435,62,480,2
evosuite,RE2J-7,com.google.re2j.Regexp,2,852,438296,2890,45,0,0,0,164,96,58.536583,119,53,44.537815,108,53,49.074074,42,38.88889,66,480,2
evosuite,RE2J-6,com.google.re2j.Machine,2,2660,365742,2708,22,0,0,0,159,142,89.30818,121,105,86.776855,104,100,96.15385,75,72.11539,29,480,2
evosuite,RE2J-8,com.google.re2j.RE2,2,993,342400,4002,93,0,0,0,204,200,98.039215,98,91,92.85714,167,167,100.0,135,80.838326,32,480,2
evosuite,LA4J-7,org.la4j.matrix.sparse.CCSMatrix,2,1044,468882,5341,91,0,0,0,339,266,78.46607,210,138,65.71429,197,163,82.74112,101,51.269035,96,480,2
evosuite,GSON-9,com.google.gson.reflect.TypeToken,2,390,297837,2526,31,0,0,0,93,63,67.741936,60,33,55.0,67,51,76.11941,44,65.67164,23,480,2
evosuite,LA4J-6,org.la4j.linear.ForwardBackSubstitutionSolver,2,366,302162,4639,17,0,0,0,26,25,96.15385,20,19,95.0,36,35,97.22222,28,77.77778,8,480,2
evosuite,GSON-6,com.google.gson.internal.bind.JsonTreeReader,2,376,309186,3435,84,0,0,0,165,159,96.36363,86,80,93.02326,124,119,95.96774,96,77.41935,28,480,2
evosuite,LA4J-9,org.la4j.decomposition.SingularValueDecompositor,2,370,337889,15797,9,0,0,0,265,265,100.0,175,165,94.28571,161,161,100.0,26,16.149067,135,480,2
evosuite,GSON-7,com.google.gson.GsonBuilder,2,362,302590,3762,28,0,0,0,94,92,97.87234,38,31,81.57895,50,50,100.0,47,94.0,3,480,2
evosuite,LA4J-8,org.la4j.matrix.dense.Basic2DMatrix,2,601,467829,6198,71,0,2,0,105,93,88.57143,68,52,76.47059,110,109,99.09091,74,67.27273,36,480,2
evosuite,GSON-4,com.google.gson.stream.JsonReader,2,379,488535,11180,127,0,0,0,656,353,53.810978,468,237,50.641026,161,100,62.1118,62,38.50932,99,480,2
evosuite,LA4J-3,org.la4j.matrix.sparse.CRSMatrix,2,399,297092,7,0,0,0,0,339,0,0.0,210,0,0.0,0,0,0.0,0,0.0,0,480,0
evosuite,GSON-5,com.google.gson.internal.LinkedTreeMap,2,364,346854,3198,52,0,0,0,190,155,81.57895,150,88,58.666664,115,98,85.21739,61,53.04348,54,480,2
evosuite,LA4J-2,org.la4j.decomposition.EigenDecompositor,2,658,353539,8027,20,0,0,0,429,297,69.230774,222,156,70.27027,241,150,62.240665,27,11.20332,214,480,2
evosuite,GSON-2,com.google.gson.internal.LinkedHashTreeMap,2,390,311769,3035,57,0,0,0,234,135,57.692307,170,68,40.0,164,106,64.63415,73,44.512196,91,480,2
evosuite,LA4J-5,org.la4j.Matrix,2,366,478640,0,228,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,480,2
evosuite,GSON-3,com.google.gson.JsonPrimitive,2,598,305412,4030,91,0,0,0,82,78,95.12195,80,69,86.25,87,86,98.85057,67,77.0115,20,480,2
evosuite,LA4J-4,org.la4j.matrix.dense.Basic1DMatrix,2,371,445469,8596,82,0,0,0,116,110,94.82758,66,56,84.84849,158,150,94.936714,92,58.227848,66,480,2
evosuite,GSON-1,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,2,359,302322,3672,13,0,0,0,63,53,84.12698,36,26,72.22222,36,29,80.55556,21,58.333332,15,480,2
evosuite,LA4J-1,org.la4j.vector.sparse.CompressedVector,2,815,443324,5785,76,0,0,0,198,185,93.43435,126,105,83.33333,102,93,91.17647,74,72.54902,28,480,2
evosuite,JXPATH-10,org.apache.commons.jxpath.ri.axes.SimplePathInterpreter,2,367,429953,9041,48,0,0,0,271,155,57.195576,184,89,48.369564,197,118,59.89848,86,43.654823,111,480,2
evosuite,BCEL-10,org.apache.bcel.verifier.structurals.Subroutines,2,361,303515,4433,18,0,0,0,119,98,82.35294,72,56,77.77778,75,65,86.666664,48,64.0,27,480,2
evosuite,RE2J-1,com.google.re2j.Parser,2,366,381949,3117,60,0,0,0,760,537,70.6579,565,365,64.60177,203,143,70.44335,75,36.945812,128,480,2
evosuite,OKHTTP-5,okhttp3.internal.tls.DistinguishedNameParser,3,1038,306871,2864,12,0,0,0,156,62,39.74359,168,38,22.619047,200,77,38.5,40,20.0,160,480,2
evosuite,OKHTTP-6,okhttp3.CacheControl,3,1196,313194,3080,53,0,0,0,128,128,100.0,70,66,94.28571,59,59,100.0,49,83.05085,10,480,2
evosuite,OKHTTP-7,okhttp3.internal.tls.OkHostnameVerifier,3,364,295281,2700,19,0,0,0,80,38,47.5,64,29,45.3125,63,32,50.793655,17,26.984129,46,480,2
evosuite,GSON-10,com.google.gson.internal.Excluder,3,361,307751,4091,18,0,0,0,89,72,80.89887,82,53,64.63415,77,62,80.51948,51,66.233765,26,480,2
evosuite,OKHTTP-8,okhttp3.HttpUrl,3,360,5624,7,0,0,0,0,221,0,0.0,183,0,0.0,0,0,0.0,0,0.0,0,480,0
evosuite,OKHTTP-1,okhttp3.Cookie,3,367,295481,2695,35,0,0,0,236,51,21.610168,208,49,23.557693,108,31,28.703705,9,8.333334,99,480,2
evosuite,OKHTTP-2,okhttp3.internal.platform.AndroidPlatform,3,359,309070,3332,26,0,0,0,88,35,39.772728,30,15,50.0,34,20,58.823532,17,50.0,17,480,2
evosuite,OKHTTP-3,okhttp3.ConnectionSpec,3,356,313852,2936,44,0,0,0,82,76,92.68293,66,49,74.242424,71,66,92.95775,48,67.60563,23,480,2
evosuite,OKHTTP-4,okhttp3.internal.http.HttpHeaders,3,375,296663,2969,40,0,0,0,83,55,66.26506,62,36,58.064514,71,46,64.788734,40,56.33803,31,480,2
evosuite,BCEL-5,org.apache.bcel.verifier.statics.Pass3aVerifier,3,356,306971,5437,15,0,0,0,120,81,67.5,72,37,51.38889,69,56,81.15942,34,49.275364,35,480,2
evosuite,JXPATH-4,org.apache.commons.jxpath.util.MethodLookupUtils,3,381,300937,2461,22,0,0,0,139,129,92.805756,102,87,85.29411,92,88,95.652176,74,80.434784,18,480,2
evosuite,BCEL-6,org.apache.bcel.verifier.structurals.LocalVariables,3,361,445747,5046,23,0,0,0,62,53,85.48387,54,45,83.33333,50,49,98.0,43,86.0,7,480,2
evosuite,JXPATH-5,org.apache.commons.jxpath.ri.compiler.Step,3,860,317748,3966,36,0,0,0,54,53,98.14815,50,48,96.0,42,42,100.0,42,100.0,0,480,2
evosuite,BCEL-7,org.apache.bcel.util.Class2HTML,3,400,472379,3915,23,0,0,0,95,90,94.73685,45,35,77.77778,42,41,97.61904,23,54.761906,19,480,2
evosuite,JXPATH-2,org.apache.commons.jxpath.ri.compiler.Path,3,374,359526,7867,45,0,0,0,111,75,67.567566,86,57,66.27907,88,62,70.454544,50,56.81818,38,480,2
evosuite,LA4J-10,org.la4j.linear.GaussianSolver,3,402,327326,3851,16,0,0,0,37,36,97.2973,22,21,95.454544,53,52,98.11321,38,71.69811,15,480,2
evosuite,BCEL-8,org.apache.bcel.generic.BranchInstruction,3,976,329179,4487,50,0,0,0,61,60,98.36066,24,23,95.83333,32,32,100.0,30,93.75,2,480,2
evosuite,JXPATH-3,org.apache.commons.jxpath.ri.compiler.CoreOperationCompare,3,390,358278,4366,34,0,0,0,62,57,91.935486,64,59,92.1875,49,46,93.877556,43,87.755104,6,480,2
evosuite,BCEL-9,org.apache.bcel.classfile.StackMapEntry,3,1477,168771,6,0,0,0,0,189,0,0.0,196,0,0.0,0,0,0.0,0,0.0,0,480,0
evosuite,JXPATH-8,org.apache.commons.jxpath.util.ValueUtils,3,1345,316987,3137,64,0,0,0,246,159,64.63415,150,100,66.66667,152,111,73.02631,84,55.263157,68,480,2
evosuite,JXPATH-9,org.apache.commons.jxpath.ri.model.beans.PropertyIterator,3,961,398923,3669,25,0,0,0,154,146,94.80519,98,84,85.71429,122,117,95.90164,67,54.918034,55,480,2
evosuite,JXPATH-6,org.apache.commons.jxpath.JXPathContext,3,374,373147,7715,97,0,0,0,96,80,83.33333,46,39,84.78261,50,47,94.0,40,80.0,10,480,2
evosuite,JXPATH-7,org.apache.commons.jxpath.ri.parser.XPathParserTokenManager,3,375,6583,7,0,0,0,0,1029,0,0.0,872,0,0.0,0,0,0.0,0,0.0,0,480,0
evosuite,FREEHEP-10,org.freehep.math.minuit.MnUserTransformation,3,376,315940,3339,135,0,0,0,169,169,100.0,72,69,95.83333,112,112,100.0,85,75.89286,27,480,2
evosuite,JXPATH-1,org.apache.commons.jxpath.util.BasicTypeConverter,3,359,356673,5990,89,0,0,0,233,149,63.9485,298,231,77.51678,122,91,74.590164,82,67.21311,40,480,2
evosuite,BCEL-1,org.apache.bcel.classfile.Utility,3,1057,204358,8,0,0,0,0,501,0,0.0,344,0,0.0,0,0,0.0,0,0.0,0,480,0
evosuite,BCEL-2,org.apache.bcel.verifier.structurals.InstConstraintVisitor,3,445,395277,7767,197,0,0,0,1076,89,8.271376,776,17,2.1907215,243,12,4.9382715,6,2.4691358,237,480,2
evosuite,BCEL-3,org.apache.bcel.generic.ConstantPoolGen,3,358,379606,5944,121,0,1,0,280,232,82.85715,140,110,78.57143,163,152,93.25153,134,82.208595,29,480,2
evosuite,BCEL-4,org.apache.bcel.generic.InstructionList,3,359,458299,6687,192,0,4,0,431,398,92.34339,219,186,84.9315,118,108,91.52542,98,83.05085,20,480,2
evosuite,FREEHEP-8,org.freehep.math.minuit.MnPrint,3,360,413585,5960,67,0,1,0,210,196,93.333336,72,67,93.05556,170,162,95.29412,111,65.29411,59,480,2
evosuite,FREEHEP-9,org.freehep.math.minuit.MnMinos,3,358,309692,4060,74,0,0,0,111,36,32.43243,74,27,36.486485,78,18,23.076923,3,3.846154,75,480,2
evosuite,FREEHEP-6,org.freehep.math.minuit.SimplexBuilder,3,359,307999,4313,14,0,0,0,97,93,95.87629,54,50,92.59259,100,96,96.0,48,48.0,52,480,2
evosuite,FREEHEP-7,org.freehep.math.minuit.MnHesse,3,359,372542,4842,62,0,3,0,126,123,97.61904,48,48,100.0,127,124,97.637794,60,47.244095,67,480,2
evosuite,FREEHEP-1,org.freehep.math.minuit.MnPlot,3,359,413915,2688,17,0,0,0,203,200,98.52217,116,106,91.37931,116,116,100.0,43,37.068966,73,480,2
evosuite,FREEHEP-4,org.freehep.math.minuit.MnAlgebraicSymMatrix,3,973,422833,2307,26,0,0,0,237,180,75.94936,126,91,72.22222,189,132,69.84127,61,32.27513,128,480,2
evosuite,FREEHEP-5,org.freehep.math.minuit.MnUserParameterState,3,401,444842,3473,158,0,0,0,262,225,85.87787,110,69,62.727272,135,112,82.96296,73,54.074074,62,480,2
evosuite,FREEHEP-2,org.freehep.math.minuit.MnLineSearch,3,359,327525,5539,16,0,0,0,104,103,99.03847,94,91,96.80851,140,140,100.0,11,7.857143,129,480,2
evosuite,FREEHEP-3,org.freehep.math.minuit.MnFunctionCross,3,584,335895,4289,24,0,1,0,220,208,94.545456,160,139,86.875,132,128,96.969696,28,21.212122,104,480,2
evosuite,IMAGE-1,org.apache.commons.imaging.formats.tiff.write.TiffImageWriterBase,3,451,463598,17748,28,0,0,0,304,214,70.39474,180,105,58.333332,107,70,65.42056,42,39.25234,65,480,2
evosuite,RE2J-3,com.google.re2j.Simplify,3,3314,331876,2020,13,0,0,0,64,53,82.8125,56,48,85.71429,58,49,84.48276,39,67.24138,19,480,2
evosuite,IMAGE-3,org.apache.commons.imaging.formats.bmp.BmpImageParser,3,622,400519,5750,43,0,0,0,380,183,48.157894,193,66,34.19689,120,43,35.833332,16,13.333334,104,480,2
evosuite,RE2J-2,com.google.re2j.CharClass,3,363,459366,2519,45,0,0,0,176,168,95.454544,112,109,97.32143,102,100,98.039215,71,69.60784,31,480,2
evosuite,IMAGE-2,org.apache.commons.imaging.common.RationalNumber,3,1279,361749,1849,41,0,0,0,76,73,96.05263,60,58,96.666664,96,95,98.95833,69,71.875,27,480,2
evosuite,RE2J-5,com.google.re2j.Compiler,3,360,310677,2191,32,0,0,0,117,113,96.5812,85,76,89.411766,103,99,96.11651,49,47.572815,54,480,2
evosuite,RE2J-4,com.google.re2j.Utils,3,355,297654,2380,58,0,0,0,86,82,95.34883,96,93,96.875,117,117,100.0,108,92.30769,9,480,2
evosuite,IMAGE-4,org.apache.commons.imaging.formats.tiff.TiffField,3,358,320823,5435,129,0,0,0,253,212,83.79447,134,111,82.83582,184,164,89.13044,139,75.54348,45,480,2
evosuite,RE2J-7,com.google.re2j.Regexp,3,363,415772,4484,58,0,0,0,164,111,67.68293,119,65,54.621853,108,68,62.96296,55,50.92593,53,480,2
evosuite,RE2J-6,com.google.re2j.Machine,3,356,317911,3980,22,0,0,0,159,150,94.33962,121,108,89.256195,104,102,98.07692,75,72.11539,29,480,2
evosuite,RE2J-8,com.google.re2j.RE2,3,509,349532,4192,90,0,0,0,204,199,97.54902,98,91,92.85714,167,166,99.4012,135,80.838326,32,480,2
evosuite,LA4J-7,org.la4j.matrix.sparse.CCSMatrix,3,1513,310953,8,0,0,0,0,339,0,0.0,210,0,0.0,0,0,0.0,0,0.0,0,480,0
evosuite,GSON-9,com.google.gson.reflect.TypeToken,3,1536,311277,2652,36,0,0,0,93,59,63.44086,60,30,50.0,67,47,70.149254,42,62.68657,25,480,2
evosuite,LA4J-6,org.la4j.linear.ForwardBackSubstitutionSolver,3,357,323025,4392,17,0,0,0,26,25,96.15385,20,19,95.0,36,35,97.22222,22,61.11111,14,480,2
evosuite,GSON-6,com.google.gson.internal.bind.JsonTreeReader,3,1600,313821,3545,83,0,0,0,165,161,97.57576,86,82,95.34883,124,123,99.19355,96,77.41935,28,480,2
evosuite,LA4J-9,org.la4j.decomposition.SingularValueDecompositor,3,369,337051,14713,9,0,1,0,265,265,100.0,175,165,94.28571,161,161,100.0,32,19.875776,129,480,2
evosuite,GSON-7,com.google.gson.GsonBuilder,3,360,313739,3992,29,0,0,0,94,91,96.80851,38,30,78.94737,50,50,100.0,44,88.0,6,480,2
evosuite,LA4J-8,org.la4j.matrix.dense.Basic2DMatrix,3,1198,462841,5514,74,0,0,0,105,88,83.809525,68,54,79.411766,110,102,92.72727,88,80.0,22,480,2
evosuite,GSON-4,com.google.gson.stream.JsonReader,3,363,500526,11895,111,0,0,0,656,306,46.646343,468,202,43.16239,161,83,51.552795,43,26.708075,118,480,2
evosuite,LA4J-3,org.la4j.matrix.sparse.CRSMatrix,3,959,314226,7,0,0,0,0,339,0,0.0,210,0,0.0,0,0,0.0,0,0.0,0,480,0
evosuite,GSON-5,com.google.gson.internal.LinkedTreeMap,3,1577,330215,4384,48,0,0,0,190,110,57.894737,150,72,48.0,115,68,59.130436,45,39.130436,70,480,2
evosuite,LA4J-2,org.la4j.decomposition.EigenDecompositor,3,357,386593,5034,21,0,0,0,429,372,86.71329,222,188,84.684685,241,197,81.74274,59,24.481327,182,480,2
evosuite,GSON-2,com.google.gson.internal.LinkedHashTreeMap,3,354,342304,2927,57,0,0,0,234,130,55.555557,170,61,35.882355,164,98,59.7561,64,39.024387,100,480,2
evosuite,LA4J-5,org.la4j.Matrix,3,1147,480360,10568,180,0,1,0,520,381,73.26923,280,192,68.571434,174,135,77.58621,66,37.931034,108,480,2
evosuite,GSON-3,com.google.gson.JsonPrimitive,3,1049,324047,3791,87,0,0,0,82,78,95.12195,80,70,87.5,87,86,98.85057,67,77.0115,20,480,2
evosuite,LA4J-4,org.la4j.matrix.dense.Basic1DMatrix,3,772,464641,5064,71,0,1,0,116,104,89.655174,66,52,78.78788,158,134,84.81013,93,58.86076,65,480,2
evosuite,GSON-1,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,3,853,312556,3569,11,0,0,0,63,52,82.53968,36,25,69.44444,36,28,77.77778,24,66.66667,12,480,2
evosuite,LA4J-1,org.la4j.vector.sparse.CompressedVector,3,1217,456461,31865,91,0,5,0,198,178,89.898994,126,101,80.15873,102,90,88.2353,31,30.392159,71,480,2
evosuite,JXPATH-10,org.apache.commons.jxpath.ri.axes.SimplePathInterpreter,3,353,401067,5545,44,0,0,0,271,145,53.505535,184,84,45.652176,197,109,55.32995,82,41.624363,115,480,2
evosuite,BCEL-10,org.apache.bcel.verifier.structurals.Subroutines,3,358,332624,4832,21,0,0,0,119,94,78.9916,72,57,79.16667,75,63,84.0,48,64.0,27,480,2
evosuite,RE2J-1,com.google.re2j.Parser,3,357,347150,2757,64,0,0,0,760,541,71.18421,565,373,66.0177,203,150,73.891624,86,42.364532,117,480,2
t3,OKHTTP-5,okhttp3.internal.tls.DistinguishedNameParser,1,50,9104,1663,6,0,0,0,156,15,9.615385,168,3,1.7857144,200,8,4.0,5,2.5,195,10,2
t3,OKHTTP-6,okhttp3.CacheControl,1,6,2928,26,0,0,0,0,128,0,0.0,70,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,OKHTTP-7,okhttp3.internal.tls.OkHostnameVerifier,1,2,3194,397,12,0,0,0,80,4,5.0,64,0,0.0,63,0,0.0,0,0.0,63,10,4
t3,GSON-10,com.google.gson.internal.Excluder,1,2,6254,2529,6,0,0,0,89,32,35.955055,82,8,9.756097,77,15,19.480518,12,15.584415,65,10,2
t3,OKHTTP-8,okhttp3.HttpUrl,1,6,3751,7,0,0,0,0,221,0,0.0,183,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,OKHTTP-1,okhttp3.Cookie,1,2,3687,10,0,0,0,0,236,0,0.0,208,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,OKHTTP-2,okhttp3.internal.platform.AndroidPlatform,1,1,14822,177,3,0,0,0,88,0,0.0,30,0,0.0,34,0,0.0,0,0.0,34,10,1
t3,OKHTTP-3,okhttp3.ConnectionSpec,1,3,4621,2234,36,0,0,0,82,17,20.731707,66,0,0.0,71,0,0.0,0,0.0,71,10,12
t3,OKHTTP-4,okhttp3.internal.http.HttpHeaders,1,15,14683,16,0,0,0,0,83,0,0.0,62,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,BCEL-5,org.apache.bcel.verifier.statics.Pass3aVerifier,1,2,5574,26,0,0,0,0,120,0,0.0,72,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,JXPATH-4,org.apache.commons.jxpath.util.MethodLookupUtils,1,1,5220,1034,15,0,2,0,139,25,17.985613,102,20,19.607843,92,17,18.47826,3,3.2608695,89,10,5
t3,BCEL-6,org.apache.bcel.verifier.structurals.LocalVariables,1,3,4978,4572,18,0,0,0,62,49,79.03226,54,41,75.92593,50,47,94.0,26,52.0,24,10,6
t3,JXPATH-5,org.apache.commons.jxpath.ri.compiler.Step,1,13,5129,3139,15,0,0,0,54,41,75.92593,50,28,56.0,42,32,76.190475,14,33.333336,28,10,5
t3,BCEL-7,org.apache.bcel.util.Class2HTML,1,1,4499,29,0,0,0,0,95,0,0.0,45,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,JXPATH-2,org.apache.commons.jxpath.ri.compiler.Path,1,3,5634,1295,3,0,0,0,111,41,36.936935,86,29,33.720932,88,34,38.636364,30,34.090908,58,10,1
t3,LA4J-10,org.la4j.linear.GaussianSolver,1,1,5075,1190,9,0,0,0,37,15,40.54054,22,5,22.727274,53,19,35.849056,10,18.867926,43,10,3
t3,BCEL-8,org.apache.bcel.generic.BranchInstruction,1,6,5738,1004,9,0,1,0,61,32,52.459015,24,4,16.666668,32,14,43.75,0,0.0,32,10,3
t3,JXPATH-3,org.apache.commons.jxpath.ri.compiler.CoreOperationCompare,1,1,5310,4936,18,0,0,0,62,41,66.129036,64,34,53.125,49,36,73.46939,14,28.57143,35,10,6
t3,BCEL-9,org.apache.bcel.classfile.StackMapEntry,1,8,6369,2331,3,0,0,0,189,106,56.084656,196,90,45.918365,114,65,57.01754,38,33.333336,76,10,1
t3,JXPATH-8,org.apache.commons.jxpath.util.ValueUtils,1,3,4950,1049,18,0,0,0,246,58,23.577236,150,36,24.0,152,41,26.973686,29,19.078947,123,10,6
t3,JXPATH-9,org.apache.commons.jxpath.ri.model.beans.PropertyIterator,1,4,4837,3800,6,0,0,0,154,56,36.363636,98,31,31.632652,122,38,31.14754,18,14.754099,104,10,2
t3,JXPATH-6,org.apache.commons.jxpath.JXPathContext,1,1,6689,3155,3,0,0,0,96,41,42.708336,46,10,21.73913,50,11,22.0,9,18.0,41,10,1
t3,JXPATH-7,org.apache.commons.jxpath.ri.parser.XPathParserTokenManager,1,1,14983,26,0,0,0,0,1029,0,0.0,872,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,FREEHEP-10,org.freehep.math.minuit.MnUserTransformation,1,1,4885,7256,18,0,0,0,169,97,57.396446,72,15,20.833332,112,45,40.17857,24,21.428572,88,10,6
t3,JXPATH-1,org.apache.commons.jxpath.util.BasicTypeConverter,1,3,15046,1629,6,0,0,0,233,10,4.2918453,298,8,2.6845639,122,9,7.3770494,0,0.0,122,10,2
t3,BCEL-1,org.apache.bcel.classfile.Utility,1,3,16075,7,0,0,0,0,501,0,0.0,344,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,BCEL-2,org.apache.bcel.verifier.structurals.InstConstraintVisitor,1,1,5354,8,0,0,0,0,1076,0,0.0,776,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,BCEL-3,org.apache.bcel.generic.ConstantPoolGen,1,1,15190,1533,3,0,0,0,280,170,60.714287,140,59,42.142857,163,121,74.23312,85,52.14724,78,10,1
t3,BCEL-4,org.apache.bcel.generic.InstructionList,1,2,6478,2124,3,0,0,0,431,241,55.916477,219,88,40.182648,118,67,56.77966,15,12.711864,103,10,1
t3,FREEHEP-8,org.freehep.math.minuit.MnPrint,1,1,3726,42,0,0,0,0,210,0,0.0,72,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,FREEHEP-9,org.freehep.math.minuit.MnMinos,1,3,4851,1744,15,0,0,0,111,11,9.90991,74,1,1.3513514,78,0,0.0,0,0.0,78,10,5
t3,FREEHEP-6,org.freehep.math.minuit.SimplexBuilder,1,3,4478,897,6,0,0,0,97,2,2.0618556,54,0,0.0,100,0,0.0,0,0.0,100,10,2
t3,FREEHEP-7,org.freehep.math.minuit.MnHesse,1,10,4862,3095,9,0,2,0,126,18,14.285715,48,1,2.0833335,127,7,5.511811,0,0.0,127,10,3
t3,FREEHEP-1,org.freehep.math.minuit.MnPlot,1,3,4508,1670,18,0,0,0,203,10,4.9261084,116,4,3.4482758,116,3,2.586207,1,0.86206895,115,10,6
t3,FREEHEP-4,org.freehep.math.minuit.MnAlgebraicSymMatrix,1,1,15175,40,0,0,0,0,237,0,0.0,126,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,FREEHEP-5,org.freehep.math.minuit.MnUserParameterState,1,3,14612,27,0,0,0,0,262,0,0.0,110,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,FREEHEP-2,org.freehep.math.minuit.MnLineSearch,1,1,2826,18,0,0,0,0,104,0,0.0,94,0,0.0,0,0,0.0,0,0.0,0,10,0
t3,FREEHEP-3,org.freehep.math.minuit.MnFunctionCross,1,6,5784,4359,3,0,0,0,220,8,3.6363635,160,0,0.0,132,0,0.0,0,0.0,132,10,1
t3,IMAGE-1,org.apache.commons.imaging.formats.tiff.write.TiffImageWriterBase,1,1,5609,1748,24,0,0,0,304,10,3.2894738,180,1,0.5555556,107,3,2.803738,0,0.0,107,10,8
t3,RE2J-3,com.google.re2j.Simplify,1,7,6371,799,6,0,0,0,64,3,4.6875,56,1,1.7857144,58,2,3.4482758,2,3.4482758,56,10,2
t3,IMAGE-3,org.apache.commons.imaging.formats.bmp.BmpImageParser,1,2,6122,624,3,0,0,0,380,9,2.368421,193,0,0.0,120,3,2.5,2,1.6666667,118,10,1
t3,RE2J-2,com.google.re2j.CharClass,1,22,7475,1447,3,0,0,0,176,113,64.204544,112,65,58.035713,102,74,72.54902,33,32.352943,69,10,1
t3,IMAGE-2,org.apache.commons.imaging.common.RationalNumber,1,3,16119,860,3,0,0,0,76,58,76.31579,60,37,61.666668,96,85,88.54167,40,41.666664,56,10,1
t3,RE2J-5,com.google.re2j.Compiler,1,1,17122,713,3,0,0,0,117,8,6.8376074,85,0,0.0,103,3,2.9126215,0,0.0,103,10,1
t3,RE2J-4,com.google.re2j.Utils,1,1,5728,28,0,0,0,0,86,0,0.0,96,0,0.0,0,0,0.0,0,0.0,0,10,0
